frame,rgyr,e2e,nhb,i3,i4,iL,bang_mean,bang_rms,tors_mean,alpha_frac,e_morse,e_angle,e_torsion,e_hydro,e_native,thermal,rmsd_native,rmsd_c1,rmsd_c2,rmsd_c3,rmsd_c4
15790,8.8366,0.0000,208,56,53,99,101.70,36.32,5.51,0.441,3.3439,15.9541,246.0490,-1.6380,2.2173,0.0010,10.9928,10.9928,0.0000,0.0000,0.0000
15800,8.8367,0.0000,208,56,53,99,101.78,36.32,5.58,0.438,3.3670,15.9144,246.4713,-1.6364,2.1783,0.0010,10.9928,10.9928,0.0000,0.0000,0.0000
15810,8.8368,0.0000,208,56,53,99,101.90,36.40,5.57,0.438,3.4005,15.8449,246.5253,-1.6348,2.1834,0.0010,10.9928,10.9928,0.0000,0.0000,0.0000
15820,8.8369,0.0000,208,56,53,99,101.92,36.46,5.64,0.434,3.3984,15.8536,246.9018,-1.6335,2.1401,0.0010,10.9929,10.9929,0.0000,0.0000,0.0000
15830,8.8371,0.0000,208,56,53,99,101.96,36.59,5.27,0.431,3.3975,15.8735,246.7231,-1.6326,2.1081,0.0010,10.9930,10.9930,0.0000,0.0000,0.0000
15840,8.8372,0.0000,208,56,53,99,102.06,36.57,5.60,0.438,3.3829,15.8162,246.5534,-1.6304,2.2229,0.0010,10.9932,10.9932,0.0000,0.0000,0.0000
15850,8.8373,0.0000,208,56,53,99,102.07,36.49,5.52,0.441,3.3822,15.8161,246.1601,-1.6300,2.2340,0.0010,10.9934,10.9934,0.0000,0.0000,0.0000
15860,8.8374,0.0000,208,56,53,99,102.12,36.55,4.37,0.441,3.4319,15.8431,245.8571,-1.6311,2.1856,0.0010,10.9935,10.9935,0.0000,0.0000,0.0000
15870,8.8375,0.0000,208,56,53,99,101.96,36.33,5.72,0.441,3.3796,15.8295,246.5427,-1.6308,2.4395,0.0010,10.9937,10.9937,0.0000,0.0000,0.0000
15880,8.8376,0.0000,208,56,53,99,101.96,36.37,5.70,0.441,3.3641,15.8277,246.4223,-1.6316,2.4684,0.0010,10.9938,10.9938,0.0000,0.0000,0.0000
15890,8.8377,0.0000,208,56,53,99,101.98,36.39,4.45,0.441,3.3557,15.8272,246.4046,-1.6352,2.3729,0.0010,10.9938,10.9938,0.0000,0.0000,0.0000
15900,8.8378,0.0000,208,56,53,99,101.99,36.43,4.43,0.441,3.3515,15.8583,246.5390,-1.6369,2.2703,0.0010,10.9939,10.9939,0.0000,0.0000,0.0000
15910,8.8379,0.0000,211,56,53,102,101.82,36.29,4.37,0.445,3.3183,15.9299,246.1649,-1.6377,2.2004,0.0010,10.9939,10.9939,0.0000,0.0000,0.0000
15920,8.8380,0.0000,211,56,53,102,101.80,36.39,5.60,0.441,3.3221,15.9709,246.0880,-1.6375,2.1419,0.0010,10.9940,10.9940,0.0000,0.0000,0.0000
15930,8.8382,0.0000,211,56,53,102,101.82,36.36,5.64,0.441,3.3072,15.9619,246.5738,-1.6355,2.1100,0.0010,10.9941,10.9941,0.0000,0.0000,0.0000
15940,8.8383,0.0000,211,56,53,102,101.86,36.36,3.20,0.445,3.3111,15.9056,246.6869,-1.6337,2.0935,0.0010,10.9942,10.9942,0.0000,0.0000,0.0000
15950,8.8384,0.0000,211,56,53,102,101.95,36.50,3.09,0.445,3.3269,15.8834,247.0316,-1.6327,2.0684,0.0010,10.9943,10.9943,0.0000,0.0000,0.0000
15960,8.8386,0.0000,211,56,53,102,101.93,36.26,3.15,0.445,3.3619,15.8673,246.1176,-1.6316,2.1217,0.0010,10.9946,10.9946,0.0000,0.0000,0.0000
15970,8.8387,0.0000,211,56,53,102,102.05,36.33,3.06,0.448,3.4442,15.8849,246.0462,-1.6311,2.1401,0.0010,10.9949,10.9949,0.0000,0.0000,0.0000
15980,8.8389,0.0000,211,56,53,102,101.88,36.11,2.95,0.445,3.3869,15.8721,245.9550,-1.6322,2.3220,0.0010,10.9951,10.9951,0.0000,0.0000,0.0000
15990,8.8390,0.0000,210,56,53,101,101.98,36.17,4.29,0.445,3.3621,15.8674,245.6736,-1.6296,2.5555,0.0010,10.9952,10.9952,0.0000,0.0000,0.0000
16000,8.8391,0.0000,210,56,53,101,102.03,36.25,2.99,0.448,3.3638,15.8602,245.6885,-1.6290,2.5389,0.0010,10.9953,10.9953,0.0000,0.0000,0.0000
16010,8.8392,0.0000,210,56,53,101,101.94,36.28,4.31,0.445,3.3756,15.9197,245.5410,-1.6283,2.3945,0.0010,10.9954,10.9954,0.0000,0.0000,0.0000
16020,8.8393,0.0000,210,56,53,101,102.00,36.46,4.30,0.438,3.4199,15.9406,245.6628,-1.6290,2.2555,0.0010,10.9955,10.9955,0.0000,0.0000,0.0000
16030,8.8395,0.0000,210,56,53,101,101.88,36.27,3.13,0.441,3.3509,15.9116,246.6897,-1.6297,2.1714,0.0010,10.9957,10.9957,0.0000,0.0000,0.0000
16040,8.8396,0.0000,209,55,53,101,101.63,36.09,3.16,0.441,3.2911,15.9191,246.7488,-1.6306,2.1332,0.0010,10.9958,10.9958,0.0000,0.0000,0.0000
16050,8.8397,0.0000,209,55,53,101,101.62,36.19,4.38,0.441,3.2912,15.9101,246.9344,-1.6308,2.1193,0.0010,10.9959,10.9959,0.0000,0.0000,0.0000
16060,8.8398,0.0000,209,55,53,101,101.65,36.27,5.61,0.441,3.3002,15.8981,246.9678,-1.6307,2.0882,0.0010,10.9960,10.9960,0.0000,0.0000,0.0000
16070,8.8399,0.0000,208,55,53,100,101.68,36.24,5.52,0.441,3.3454,15.8878,246.6538,-1.6305,2.0726,0.0010,10.9961,10.9961,0.0000,0.0000,0.0000
16080,8.8400,0.0000,208,55,53,100,101.70,36.15,5.61,0.441,3.4223,15.8273,246.7592,-1.6324,2.0748,0.0010,10.9963,10.9963,0.0000,0.0000,0.0000
16090,8.8401,0.0000,208,55,53,100,101.76,36.12,5.56,0.441,3.4012,15.7453,246.8176,-1.6327,2.1179,0.0010,10.9965,10.9965,0.0000,0.0000,0.0000
16100,8.8402,0.0000,208,55,53,100,101.71,36.06,6.91,0.441,3.3483,15.7352,246.5452,-1.6318,2.1938,0.0010,10.9966,10.9966,0.0000,0.0000,0.0000
16110,8.8402,0.0000,208,55,53,100,101.63,35.99,5.50,0.445,3.2828,15.7489,245.8459,-1.6316,2.5255,0.0010,10.9967,10.9967,0.0000,0.0000,0.0000
16120,8.8403,0.0000,209,56,54,99,101.68,35.98,5.67,0.438,3.2959,15.7473,246.5955,-1.6319,2.5605,0.0010,10.9968,10.9968,0.0000,0.0000,0.0000
16130,8.8404,0.0000,209,56,54,99,101.57,35.84,4.41,0.441,3.3024,15.7774,246.8125,-1.6320,2.4951,0.0010,10.9968,10.9968,0.0000,0.0000,0.0000
16140,8.8404,0.0000,209,56,54,99,101.61,35.97,4.41,0.438,3.3301,15.8106,246.7114,-1.6320,2.3700,0.0010,10.9969,10.9969,0.0000,0.0000,0.0000
16150,8.8405,0.0000,209,56,54,99,101.60,36.05,5.61,0.438,3.3220,15.8683,246.9670,-1.6331,2.2545,0.0010,10.9969,10.9969,0.0000,0.0000,0.0000
16160,8.8406,0.0000,209,56,54,99,101.56,36.05,3.11,0.438,3.3104,15.8924,246.5801,-1.6362,2.1872,0.0010,10.9970,10.9970,0.0000,0.0000,0.0000
16170,8.8407,0.0000,209,56,54,99,101.65,36.24,3.14,0.438,3.3272,15.9196,246.2615,-1.6359,2.1204,0.0010,10.9970,10.9970,0.0000,0.0000,0.0000
16180,8.8409,0.0000,209,56,54,99,101.74,36.38,4.30,0.438,3.3511,15.9111,245.4007,-1.6355,2.0858,0.0010,10.9971,10.9971,0.0000,0.0000,0.0000
16190,8.8410,0.0000,209,56,54,99,101.73,36.26,4.39,0.441,3.3759,15.8967,246.5841,-1.6344,2.0588,0.0010,10.9973,10.9973,0.0000,0.0000,0.0000
16200,8.8411,0.0000,209,56,54,99,101.68,36.28,5.58,0.441,3.3953,15.8942,245.9296,-1.6329,2.0474,0.0010,10.9974,10.9974,0.0000,0.0000,0.0000
16210,8.8413,0.0000,209,56,54,99,101.69,36.29,5.58,0.445,3.3842,15.9006,245.8101,-1.6318,2.0830,0.0010,10.9975,10.9975,0.0000,0.0000,0.0000
16220,8.8414,0.0000,209,56,54,99,101.79,36.45,5.48,0.445,3.3906,15.9300,246.2368,-1.6322,2.0682,0.0010,10.9975,10.9975,0.0000,0.0000,0.0000
16230,8.8415,0.0000,209,56,54,99,101.78,36.30,6.69,0.445,3.3641,15.9214,246.2978,-1.6322,2.1836,0.0010,10.9976,10.9976,0.0000,0.0000,0.0000
16240,8.8417,0.0000,209,56,54,99,101.79,36.17,5.76,0.438,3.3251,15.8979,246.9303,-1.6309,2.4447,0.0010,10.9977,10.9977,0.0000,0.0000,0.0000
16250,8.8418,0.0000,209,56,54,99,101.89,36.23,3.24,0.438,3.3436,15.8446,246.7170,-1.6302,2.4263,0.0010,10.9978,10.9978,0.0000,0.0000,0.0000
16260,8.8419,0.0000,209,56,54,99,102.02,36.40,3.21,0.441,3.3918,15.8248,246.6614,-1.6305,2.3051,0.0010,10.9978,10.9978,0.0000,0.0000,0.0000
16270,8.8420,0.0000,209,56,54,99,102.14,36.61,3.18,0.441,3.4351,15.8221,246.6050,-1.6309,2.1986,0.0010,10.9979,10.9979,0.0000,0.0000,0.0000
16280,8.8421,0.0000,209,56,54,99,102.25,36.81,3.15,0.438,3.4649,15.8202,246.7256,-1.6310,2.1265,0.0010,10.9980,10.9980,0.0000,0.0000,0.0000
16290,8.8423,0.0000,209,56,54,99,102.30,36.95,1.88,0.438,3.4721,15.8180,246.2661,-1.6317,2.0772,0.0010,10.9981,10.9981,0.0000,0.0000,0.0000
16300,8.8425,0.0000,209,56,54,99,102.12,36.56,3.27,0.438,3.4714,15.7698,246.6859,-1.6334,2.1559,0.0010,10.9985,10.9985,0.0000,0.0000,0.0000
16310,8.8427,0.0000,209,56,54,99,102.12,36.49,4.45,0.441,3.5472,15.7227,246.2862,-1.6326,2.2425,0.0010,10.9987,10.9987,0.0000,0.0000,0.0000
16320,8.8428,0.0000,209,56,54,99,102.18,36.52,4.48,0.434,3.5811,15.6905,246.4389,-1.6319,2.2119,0.0010,10.9988,10.9988,0.0000,0.0000,0.0000
16330,8.8429,0.0000,209,56,54,99,102.17,36.49,4.41,0.441,3.5228,15.7122,246.3898,-1.6317,2.1533,0.0010,10.9989,10.9989,0.0000,0.0000,0.0000
16340,8.8430,0.0000,209,56,54,99,101.96,36.39,4.47,0.441,3.3900,15.7689,245.9794,-1.6309,2.1242,0.0010,10.9991,10.9991,0.0000,0.0000,0.0000
16350,8.8432,0.0000,209,56,54,99,101.75,36.30,5.66,0.445,3.3141,15.7925,246.6107,-1.6307,2.1836,0.0010,10.9992,10.9992,0.0000,0.0000,0.0000
16360,8.8433,0.0000,209,56,54,99,101.63,36.13,4.14,0.438,3.2199,15.7844,245.8908,-1.6308,2.4835,0.0010,10.9993,10.9993,0.0000,0.0000,0.0000
16370,8.8433,0.0000,209,56,54,99,101.54,35.92,6.98,0.445,3.1841,15.7458,246.3804,-1.6306,2.5597,0.0010,10.9994,10.9994,0.0000,0.0000,0.0000
16380,8.8434,0.0000,209,56,54,99,101.33,35.78,4.53,0.445,3.1904,15.7952,246.0318,-1.6311,2.4529,0.0010,10.9994,10.9994,0.0000,0.0000,0.0000
16390,8.8434,0.0000,209,56,54,99,101.40,35.94,4.52,0.448,3.2623,15.8110,245.7720,-1.6313,2.3248,0.0010,10.9994,10.9994,0.0000,0.0000,0.0000
16400,8.8434,0.0000,209,56,54,99,101.46,36.02,4.51,0.445,3.2978,15.7819,246.6017,-1.6342,2.2355,0.0010,10.9995,10.9995,0.0000,0.0000,0.0000
16410,8.8435,0.0000,209,56,54,99,101.63,36.19,4.31,0.445,3.3324,15.7982,246.1720,-1.6336,2.1670,0.0010,10.9995,10.9995,0.0000,0.0000,0.0000
16420,8.8436,0.0000,209,56,54,99,101.79,36.25,3.14,0.445,3.3511,15.7992,246.3803,-1.6325,2.1358,0.0010,10.9997,10.9997,0.0000,0.0000,0.0000
16430,8.8437,0.0000,209,56,54,99,101.91,36.37,4.46,0.441,3.3803,15.7889,247.2102,-1.6315,2.0885,0.0010,10.9998,10.9998,0.0000,0.0000,0.0000
16440,8.8438,0.0000,209,56,54,99,101.94,36.32,4.42,0.441,3.3746,15.7857,246.5365,-1.6317,2.0615,0.0010,11.0000,11.0000,0.0000,0.0000,0.0000
16450,8.8440,0.0000,209,56,54,99,102.02,36.41,4.34,0.441,3.3855,15.7859,246.2485,-1.6313,2.0644,0.0010,11.0001,11.0001,0.0000,0.0000,0.0000
16460,8.8442,0.0000,209,56,54,99,102.15,36.50,5.70,0.441,3.4053,15.7813,246.4217,-1.6298,2.0869,0.0010,11.0003,11.0003,0.0000,0.0000,0.0000
16470,8.8443,0.0000,209,56,54,99,102.13,36.36,5.58,0.441,3.4598,15.7424,246.3645,-1.6291,2.2218,0.0010,11.0005,11.0005,0.0000,0.0000,0.0000
16480,8.8445,0.0000,209,56,54,99,102.08,36.27,6.79,0.441,3.4548,15.7085,246.3858,-1.6288,2.3562,0.0010,11.0007,11.0007,0.0000,0.0000,0.0000
16490,8.8446,0.0000,209,56,54,99,101.94,36.16,5.58,0.445,3.3882,15.7290,246.4435,-1.6280,2.3558,0.0010,11.0008,11.0008,0.0000,0.0000,0.0000
16500,8.8447,0.0000,209,56,54,99,101.97,36.30,4.33,0.441,3.3839,15.7330,246.3981,-1.6282,2.2592,0.0010,11.0009,11.0009,0.0000,0.0000,0.0000
16510,8.8449,0.0000,209,56,54,99,102.04,36.47,4.33,0.441,3.4008,15.7326,246.7328,-1.6295,2.1731,0.0010,11.0010,11.0010,0.0000,0.0000,0.0000
16520,8.8450,0.0000,209,56,54,99,101.95,36.43,4.34,0.445,3.3691,15.7840,247.2956,-1.6318,2.1093,0.0010,11.0011,11.0011,0.0000,0.0000,0.0000
16530,8.8451,0.0000,208,55,54,99,101.87,36.49,4.37,0.441,3.3425,15.8334,246.5018,-1.6317,2.0778,0.0010,11.0013,11.0013,0.0000,0.0000,0.0000
16540,8.8453,0.0000,208,55,54,99,101.89,36.43,3.08,0.441,3.3181,15.7927,246.2677,-1.6303,2.0602,0.0010,11.0014,11.0014,0.0000,0.0000,0.0000
16550,8.8454,0.0000,208,55,54,99,101.83,36.40,5.54,0.445,3.2981,15.8092,246.8025,-1.6303,2.0375,0.0010,11.0014,11.0014,0.0000,0.0000,0.0000
16560,8.8456,0.0000,208,55,54,99,101.76,36.46,4.32,0.445,3.2915,15.8916,246.6282,-1.6304,2.0168,0.0010,11.0015,11.0015,0.0000,0.0000,0.0000
16570,8.8457,0.0000,208,55,54,99,101.59,36.30,3.54,0.445,3.2656,15.9202,246.5059,-1.6295,2.1598,0.0010,11.0016,11.0016,0.0000,0.0000,0.0000
16580,8.8458,0.0000,208,55,54,99,101.54,36.16,4.39,0.441,3.2981,15.8859,245.7162,-1.6289,2.3915,0.0010,11.0018,11.0018,0.0000,0.0000,0.0000
16590,8.8459,0.0000,208,55,54,99,101.54,35.98,1.72,0.441,3.3306,15.7929,245.6133,-1.6293,2.4569,0.0010,11.0019,11.0019,0.0000,0.0000,0.0000
16600,8.8460,0.0000,209,55,54,100,101.55,35.79,3.08,0.445,3.3278,15.7172,246.0533,-1.6292,2.4754,0.0010,11.0020,11.0020,0.0000,0.0000,0.0000
16610,8.8461,0.0000,209,55,54,100,101.60,35.90,3.17,0.445,3.3270,15.6971,246.1037,-1.6295,2.3591,0.0010,11.0021,11.0021,0.0000,0.0000,0.0000
16620,8.8461,0.0000,209,55,54,100,101.66,36.04,3.17,0.445,3.3444,15.7022,246.1817,-1.6299,2.2444,0.0010,11.0021,11.0021,0.0000,0.0000,0.0000
16630,8.8462,0.0000,209,55,54,100,101.70,36.10,3.18,0.445,3.3723,15.6920,245.9649,-1.6298,2.1395,0.0010,11.0022,11.0022,0.0000,0.0000,0.0000
16640,8.8463,0.0000,209,55,54,100,101.82,36.20,4.51,0.438,3.3756,15.7077,246.5882,-1.6293,2.1050,0.0010,11.0022,11.0022,0.0000,0.0000,0.0000
16650,8.8464,0.0000,209,55,54,100,101.87,36.18,4.45,0.434,3.3652,15.7150,246.3933,-1.6289,2.1214,0.0010,11.0022,11.0022,0.0000,0.0000,0.0000
16660,8.8465,0.0000,209,55,54,100,101.91,36.19,4.43,0.438,3.3859,15.7198,246.8738,-1.6290,2.1606,0.0010,11.0023,11.0023,0.0000,0.0000,0.0000
16670,8.8466,0.0000,209,55,54,100,101.99,36.30,4.41,0.428,3.4074,15.7226,247.0781,-1.6288,2.1439,0.0010,11.0024,11.0024,0.0000,0.0000,0.0000
16680,8.8468,0.0000,209,55,54,100,102.07,36.45,5.66,0.438,3.4221,15.7306,246.7455,-1.6286,2.1081,0.0010,11.0025,11.0025,0.0000,0.0000,0.0000
16690,8.8470,0.0000,209,55,54,100,102.09,36.36,5.68,0.438,3.5023,15.7299,246.7495,-1.6283,2.1329,0.0010,11.0028,11.0028,0.0000,0.0000,0.0000
16700,8.8471,0.0000,209,55,54,100,102.01,36.23,5.68,0.441,3.5176,15.7026,246.0310,-1.6278,2.3979,0.0010,11.0030,11.0030,0.0000,0.0000,0.0000
16710,8.8472,0.0000,209,55,54,100,102.00,36.25,5.66,0.441,3.4952,15.6833,246.3320,-1.6304,2.4094,0.0010,11.0031,11.0031,0.0000,0.0000,0.0000
16720,8.8473,0.0000,209,55,54,100,102.09,36.43,4.39,0.441,3.4917,15.6916,246.0322,-1.6314,2.2999,0.0010,11.0032,11.0032,0.0000,0.0000,0.0000
16730,8.8474,0.0000,209,55,54,100,102.19,36.55,3.14,0.441,3.4975,15.6932,246.0703,-1.6318,2.2077,0.0010,11.0032,11.0032,0.0000,0.0000,0.0000
16740,8.8475,0.0000,209,55,54,100,102.29,36.72,2.85,0.441,3.4956,15.6941,245.6287,-1.6322,2.1500,0.0010,11.0033,11.0033,0.0000,0.0000,0.0000
16750,8.8477,0.0000,209,55,54,100,102.38,36.84,3.09,0.445,3.4862,15.6849,246.3859,-1.6328,2.1280,0.0010,11.0035,11.0035,0.0000,0.0000,0.0000
16760,8.8478,0.0000,209,55,54,100,102.17,36.70,3.07,0.445,3.3710,15.7505,246.1601,-1.6319,2.0988,0.0010,11.0035,11.0035,0.0000,0.0000,0.0000
16770,8.8480,0.0000,209,55,54,100,101.99,36.66,5.53,0.445,3.2939,15.8192,246.1126,-1.6308,2.0898,0.0010,11.0037,11.0036,0.0000,0.0000,0.0000
16780,8.8482,0.0000,209,55,54,100,101.79,36.63,6.71,0.448,3.2528,15.8716,246.3976,-1.6306,2.0408,0.0010,11.0038,11.0038,0.0000,0.0000,0.0000
16790,8.8483,0.0000,209,55,54,100,101.88,36.61,5.45,0.448,3.2863,15.8922,246.1642,-1.6293,2.0549,0.0010,11.0040,11.0040,0.0000,0.0000,0.0000
16800,8.8484,0.0000,209,55,54,100,101.96,36.41,6.70,0.448,3.2640,15.7834,247.0693,-1.6277,2.2519,0.0010,11.0042,11.0042,0.0000,0.0000,0.0000
16810,8.8486,0.0000,209,55,54,100,101.80,36.10,6.74,0.448,3.1923,15.6728,246.3055,-1.6266,2.6714,0.0010,11.0044,11.0044,0.0000,0.0000,0.0000
16820,8.8486,0.0000,209,55,54,100,101.73,36.02,5.62,0.441,3.2016,15.6662,246.4433,-1.6267,2.6987,0.0010,11.0045,11.0045,0.0000,0.0000,0.0000
16830,8.8487,0.0000,209,55,54,100,101.76,36.03,4.36,0.445,3.2520,15.6122,246.4453,-1.6271,2.6435,0.0010,11.0045,11.0045,0.0000,0.0000,0.0000
16840,8.8487,0.0000,209,55,54,100,101.79,36.01,3.33,0.438,3.3189,15.5904,246.7912,-1.6279,2.5098,0.0010,11.0046,11.0046,0.0000,0.0000,0.0000
16850,8.8489,0.0000,209,55,54,100,101.73,35.85,3.28,0.441,3.4261,15.6150,246.1848,-1.6284,2.4204,0.0010,11.0049,11.0049,0.0000,0.0000,0.0000
16860,8.8489,0.0000,209,55,54,100,101.69,35.83,4.55,0.441,3.4605,15.6235,246.1074,-1.6286,2.3316,0.0010,11.0050,11.0050,0.0000,0.0000,0.0000
16870,8.8490,0.0000,209,55,54,100,101.65,35.81,4.57,0.441,3.4140,15.6025,246.3059,-1.6287,2.2490,0.0010,11.0051,11.0051,0.0000,0.0000,0.0000
16880,8.8490,0.0000,209,55,54,100,101.63,35.80,3.24,0.445,3.3668,15.5890,246.4615,-1.6283,2.1887,0.0010,11.0051,11.0051,0.0000,0.0000,0.0000
16890,8.8491,0.0000,209,55,54,100,101.64,35.85,3.17,0.445,3.3674,15.6069,246.5925,-1.6291,2.1205,0.0010,11.0052,11.0052,0.0000,0.0000,0.0000
16900,8.8491,0.0000,209,55,54,100,101.68,35.87,3.52,0.445,3.3657,15.6151,247.3350,-1.6309,2.0882,0.0010,11.0052,11.0052,0.0000,0.0000,0.0000
16910,8.8492,0.0000,209,55,54,100,101.78,35.96,3.37,0.438,3.3724,15.6380,246.9787,-1.6312,2.0749,0.0010,11.0053,11.0053,0.0000,0.0000,0.0000
16920,8.8493,0.0000,209,55,54,100,101.87,36.12,4.51,0.438,3.3902,15.6539,246.6987,-1.6309,2.0582,0.0010,11.0054,11.0054,0.0000,0.0000,0.0000
16930,8.8494,0.0000,209,55,54,100,101.95,36.27,3.19,0.438,3.4121,15.6687,246.2294,-1.6303,2.0334,0.0010,11.0055,11.0055,0.0000,0.0000,0.0000
16940,8.8495,0.0000,209,55,54,100,102.00,36.35,3.15,0.441,3.4289,15.6649,246.9650,-1.6298,2.0575,0.0010,11.0056,11.0056,0.0000,0.0000,0.0000
16950,8.8497,0.0000,210,55,54,101,101.93,36.28,3.11,0.438,3.4024,15.6564,246.0524,-1.6291,2.2784,0.0010,11.0057,11.0057,0.0000,0.0000,0.0000
16960,8.8498,0.0000,210,55,54,101,101.94,36.36,3.07,0.445,3.3973,15.6727,246.6215,-1.6291,2.2977,0.0010,11.0058,11.0058,0.0000,0.0000,0.0000
16970,8.8500,0.0000,210,55,54,101,101.81,36.34,3.07,0.445,3.3609,15.7572,245.9401,-1.6305,2.2296,0.0010,11.0058,11.0058,0.0000,0.0000,0.0000
16980,8.8501,0.0000,210,55,54,101,101.85,36.50,3.04,0.445,3.3733,15.8012,246.1935,-1.6314,2.1423,0.0010,11.0059,11.0059,0.0000,0.0000,0.0000
16990,8.8503,0.0000,210,55,54,101,101.93,36.54,3.01,0.445,3.3621,15.8071,246.1044,-1.6320,2.1072,0.0010,11.0060,11.0060,0.0000,0.0000,0.0000
17000,8.8504,0.0000,210,55,54,101,102.09,36.50,4.32,0.441,3.3751,15.7807,246.4271,-1.6311,2.2056,0.0010,11.0060,11.0060,0.0000,0.0000,0.0000
17010,8.8506,0.0000,209,54,54,101,102.19,36.61,4.31,0.441,3.3897,15.7548,246.3081,-1.6305,2.1923,0.0010,11.0061,11.0061,0.0000,0.0000,0.0000
17020,8.8507,0.0000,209,54,54,101,102.26,36.67,4.36,0.441,3.4084,15.7280,246.3312,-1.6302,2.1395,0.0010,11.0063,11.0063,0.0000,0.0000,0.0000
17030,8.8509,0.0000,209,54,54,101,102.31,36.64,6.87,0.438,3.4610,15.6575,246.2094,-1.6292,2.1614,0.0010,11.0066,11.0066,0.0000,0.0000,0.0000
17040,8.8511,0.0000,209,54,54,101,102.15,36.25,6.82,0.434,3.4466,15.6119,246.3343,-1.6286,2.2062,0.0010,11.0069,11.0069,0.0000,0.0000,0.0000
17050,8.8513,0.0000,209,53,54,102,101.88,35.90,6.81,0.438,3.3843,15.6014,246.0565,-1.6276,2.4118,0.0010,11.0071,11.0071,0.0000,0.0000,0.0000
17060,8.8514,0.0000,209,53,54,102,101.83,35.92,5.57,0.445,3.3546,15.6176,246.1218,-1.6275,2.4408,0.0010,11.0072,11.0072,0.0000,0.0000,0.0000
17070,8.8514,0.0000,209,53,54,102,101.88,36.07,4.33,0.445,3.3556,15.6301,245.9928,-1.6278,2.3484,0.0010,11.0072,11.0072,0.0000,0.0000,0.0000
17080,8.8515,0.0000,209,53,54,102,101.99,36.29,4.28,0.445,3.3847,15.6410,245.7293,-1.6281,2.2467,0.0010,11.0072,11.0072,0.0000,0.0000,0.0000
17090,8.8516,0.0000,209,53,54,102,101.98,36.37,3.02,0.445,3.3758,15.6657,245.4070,-1.6286,2.2013,0.0010,11.0072,11.0072,0.0000,0.0000,0.0000
17100,8.8518,0.0000,209,53,54,102,101.88,36.39,4.34,0.445,3.3332,15.7561,246.6547,-1.6290,2.1519,0.0010,11.0073,11.0073,0.0000,0.0000,0.0000
17110,8.8519,0.0000,209,53,54,102,101.85,36.43,4.26,0.445,3.3110,15.7787,245.9927,-1.6284,2.1298,0.0010,11.0073,11.0073,0.0000,0.0000,0.0000
17120,8.8521,0.0000,209,53,54,102,101.85,36.49,4.21,0.445,3.3091,15.7621,246.2881,-1.6297,2.1033,0.0010,11.0074,11.0074,0.0000,0.0000,0.0000
17130,8.8522,0.0000,209,53,54,102,101.88,36.49,4.28,0.448,3.2731,15.7478,246.5074,-1.6306,2.0981,0.0010,11.0075,11.0075,0.0000,0.0000,0.0000
17140,8.8524,0.0000,209,53,54,102,101.84,36.47,4.25,0.445,3.2408,15.7466,246.0307,-1.6297,2.0338,0.0010,11.0077,11.0077,0.0000,0.0000,0.0000
17150,8.8525,0.0000,209,53,54,102,101.72,36.21,5.52,0.445,3.2504,15.7206,245.9011,-1.6284,2.1986,0.0010,11.0079,11.0079,0.0000,0.0000,0.0000
17160,8.8526,0.0000,209,53,54,102,101.68,36.06,3.04,0.445,3.3106,15.6768,245.6091,-1.6278,2.3557,0.0010,11.0080,11.0080,0.0000,0.0000,0.0000
17170,8.8527,0.0000,209,53,54,102,101.63,36.01,3.09,0.445,3.3311,15.6427,245.9511,-1.6281,2.3125,0.0010,11.0081,11.0081,0.0000,0.0000,0.0000
17180,8.8528,0.0000,209,53,54,102,101.70,36.15,3.11,0.445,3.3584,15.6538,246.1499,-1.6288,2.2103,0.0010,11.0081,11.0081,0.0000,0.0000,0.0000
17190,8.8528,0.0000,209,53,54,102,101.85,36.30,4.50,0.441,3.3929,15.6511,246.9138,-1.6286,2.1293,0.0010,11.0082,11.0082,0.0000,0.0000,0.0000
17200,8.8529,0.0000,209,53,54,102,101.91,36.33,3.25,0.441,3.3882,15.6020,246.5899,-1.6278,2.0738,0.0010,11.0083,11.0083,0.0000,0.0000,0.0000
17210,8.8530,0.0000,209,53,54,102,101.97,36.35,3.00,0.438,3.3716,15.5618,246.6459,-1.6286,2.0571,0.0010,11.0084,11.0084,0.0000,0.0000,0.0000
17220,8.8532,0.0000,209,53,54,102,101.98,36.28,3.11,0.445,3.3757,15.4929,246.5377,-1.6281,2.1180,0.0010,11.0085,11.0085,0.0000,0.0000,0.0000
17230,8.8533,0.0000,209,53,54,102,102.02,36.31,3.15,0.438,3.3698,15.5281,246.5531,-1.6284,2.1268,0.0010,11.0086,11.0086,0.0000,0.0000,0.0000
17240,8.8535,0.0000,208,53,54,101,102.06,36.22,4.18,0.441,3.3852,15.5937,247.1134,-1.6280,2.1603,0.0010,11.0088,11.0088,0.0000,0.0000,0.0000
17250,8.8537,0.0000,208,53,54,101,102.09,36.18,4.25,0.441,3.3453,15.5843,246.6405,-1.6261,2.2605,0.0010,11.0090,11.0090,0.0000,0.0000,0.0000
17260,8.8538,0.0000,208,53,54,101,102.00,36.07,4.35,0.441,3.3155,15.5544,246.1612,-1.6248,2.4114,0.0010,11.0092,11.0092,0.0000,0.0000,0.0000
17270,8.8539,0.0000,208,53,54,101,102.01,36.04,3.21,0.441,3.3411,15.5369,245.9788,-1.6248,2.4177,0.0010,11.0094,11.0094,0.0000,0.0000,0.0000
