frame,rgyr,e2e,nhb,i3,i4,iL,bang_mean,bang_rms,tors_mean,alpha_frac,e_morse,e_angle,e_torsion,e_hydro,e_native,thermal,rmsd_native,rmsd_c1,rmsd_c2,rmsd_c3,rmsd_c4
10,9.2145,0.0000,154,51,30,73,93.86,38.40,9.29,0.097,35.8263,36.1233,334.5482,-1.3506,5692.4453,0.0343,11.1848,11.1849,0.0000,0.0000,0.0000
20,9.0053,0.0000,170,54,34,82,90.05,40.11,3.34,0.114,70.5777,40.6479,318.8123,-2.0483,2192.5986,0.0676,11.0136,11.0136,0.0000,0.0000,0.0000
30,8.8788,0.0000,192,60,36,96,89.13,41.58,2.32,0.159,91.8156,43.2064,313.8583,-2.6887,926.8212,0.1009,10.9158,10.9158,0.0000,0.0000,0.0000
40,8.8071,0.0000,197,60,37,100,87.68,41.82,-2.60,0.172,86.1753,44.0796,305.2177,-2.9010,522.2525,0.1342,10.8593,10.8593,0.0000,0.0000,0.0000
50,8.7600,0.0000,202,63,35,104,87.37,41.94,0.77,0.197,82.8691,43.9043,296.4180,-2.9601,344.6588,0.1675,10.8221,10.8221,0.0000,0.0000,0.0000
60,8.7250,0.0000,211,64,36,111,87.21,41.90,-0.23,0.217,81.7021,43.2654,292.8586,-2.9918,251.1422,0.2008,10.7952,10.7952,0.0000,0.0000,0.0000
70,8.6966,0.0000,210,64,36,110,87.10,41.93,0.46,0.210,78.7408,42.7809,293.6942,-3.0336,200.0192,0.2341,10.7739,10.7739,0.0000,0.0000,0.0000
80,8.6720,0.0000,216,66,39,111,87.24,42.16,0.93,0.217,76.6544,42.2887,291.0273,-3.0807,168.1302,0.2674,10.7560,10.7560,0.0000,0.0000,0.0000
90,8.6501,0.0000,222,68,37,117,87.65,42.56,5.52,0.234,74.8837,41.7432,289.7570,-3.1333,145.7154,0.3007,10.7404,10.7404,0.0000,0.0000,0.0000
100,8.6302,0.0000,226,67,37,122,87.88,42.45,6.35,0.238,73.0056,41.3136,288.3030,-3.1788,130.2389,0.3340,10.7265,10.7265,0.0000,0.0000,0.0000
110,8.6121,0.0000,235,63,43,129,87.74,41.84,6.31,0.255,70.8699,41.1225,286.1204,-3.2138,118.8831,0.3673,10.7140,10.7140,0.0000,0.0000,0.0000
120,8.5951,0.0000,239,59,45,135,87.89,42.08,5.75,0.241,69.0447,41.0716,284.3622,-3.2436,109.0601,0.4006,10.7025,10.7025,0.0000,0.0000,0.0000
130,8.5789,0.0000,242,49,55,138,88.21,42.52,4.38,0.255,67.2907,41.0928,282.3235,-3.2714,100.6058,0.4339,10.6916,10.6916,0.0000,0.0000,0.0000
140,8.5634,0.0000,232,37,53,142,88.55,42.98,6.50,0.269,65.7151,41.1295,280.1401,-3.2954,93.3590,0.4672,10.6813,10.6813,0.0000,0.0000,0.0000
150,8.5487,0.0000,234,34,54,146,88.94,43.35,4.80,0.286,64.4589,41.0669,276.2860,-3.3148,87.1552,0.5005,10.6717,10.6717,0.0000,0.0000,0.0000
160,8.5348,0.0000,237,36,52,149,88.96,43.47,4.15,0.283,62.9022,41.0207,275.0517,-3.3271,82.9811,0.5338,10.6628,10.6628,0.0000,0.0000,0.0000
170,8.5214,0.0000,237,41,51,145,89.08,43.70,2.76,0.290,61.9086,41.0942,273.6494,-3.3326,78.1610,0.5671,10.6543,10.6543,0.0000,0.0000,0.0000
180,8.5087,0.0000,235,37,51,147,89.40,43.78,3.88,0.286,61.4735,41.0012,273.0799,-3.3360,73.8482,0.6004,10.6461,10.6461,0.0000,0.0000,0.0000
190,8.4964,0.0000,238,37,52,149,89.72,43.99,4.06,0.286,60.8681,40.9487,272.4075,-3.3388,70.7814,0.6337,10.6381,10.6381,0.0000,0.0000,0.0000
200,8.4848,0.0000,237,38,50,149,90.03,43.88,5.57,0.290,60.0315,41.1414,275.0107,-3.3415,68.8714,0.6670,10.6306,10.6306,0.0000,0.0000,0.0000
210,8.4735,0.0000,230,39,43,148,90.20,43.84,4.32,0.293,59.3469,41.1783,274.0912,-3.3451,67.1072,0.7003,10.6236,10.6236,0.0000,0.0000,0.0000
220,8.4624,0.0000,232,36,36,160,90.08,43.75,6.71,0.300,59.1538,40.9406,272.9020,-3.3299,64.7239,0.7336,10.6167,10.6167,0.0000,0.0000,0.0000
230,8.4539,0.0000,234,40,36,158,90.09,44.11,4.22,0.297,61.9954,41.1147,270.4547,-3.3081,76.8688,0.7669,10.6115,10.6115,0.0000,0.0000,0.0000
240,8.4437,0.0000,230,37,40,153,90.18,44.12,3.45,0.293,60.8241,40.9304,267.7617,-3.3062,69.4867,0.8002,10.6056,10.6056,0.0000,0.0000,0.0000
250,8.4329,0.0000,232,33,43,156,90.30,43.99,3.00,0.290,59.0621,40.6038,268.0001,-3.3225,61.5859,0.8335,10.5988,10.5988,0.0000,0.0000,0.0000
260,8.4224,0.0000,235,36,41,158,90.42,43.96,1.79,0.290,57.6969,40.2550,267.7614,-3.3333,57.5079,0.8668,10.5920,10.5920,0.0000,0.0000,0.0000
270,8.4121,0.0000,221,29,40,152,90.72,43.97,4.70,0.279,56.6819,39.9176,267.5657,-3.3440,54.4606,0.9001,10.5852,10.5852,0.0000,0.0000,0.0000
280,8.4023,0.0000,219,26,37,156,90.95,43.98,6.02,0.276,55.7767,39.4830,267.4575,-3.3535,52.7205,0.9334,10.5786,10.5786,0.0000,0.0000,0.0000
290,8.3927,0.0000,223,27,38,158,91.32,44.17,3.73,0.279,55.1333,39.2955,268.0767,-3.3578,50.2604,0.9667,10.5722,10.5722,0.0000,0.0000,0.0000
300,8.3833,0.0000,221,26,42,153,91.62,44.44,3.69,0.279,53.9508,39.1476,268.2469,-3.3581,47.8648,1.0000,10.5659,10.5659,0.0000,0.0000,0.0000
310,8.3742,0.0000,220,24,40,156,91.88,44.39,5.65,0.290,53.4019,38.9984,267.1934,-3.3598,45.8322,0.9667,10.5602,10.5602,0.0000,0.0000,0.0000
320,8.3653,0.0000,221,25,40,156,91.98,44.28,5.78,0.293,52.9389,38.8116,268.2493,-3.3557,44.5731,0.9334,10.5545,10.5545,0.0000,0.0000,0.0000
330,8.3565,0.0000,221,31,34,156,91.95,44.39,2.17,0.297,51.9098,38.6690,267.7580,-3.3520,43.0424,0.9001,10.5487,10.5487,0.0000,0.0000,0.0000
340,8.3480,0.0000,222,33,36,153,91.87,44.16,4.53,0.300,50.9225,38.7186,266.6658,-3.3531,41.8423,0.8668,10.5432,10.5432,0.0000,0.0000,0.0000
350,8.3395,0.0000,223,29,40,154,92.01,44.11,4.40,0.297,50.0815,38.6155,266.9543,-3.3561,40.8190,0.8335,10.5378,10.5378,0.0000,0.0000,0.0000
360,8.3312,0.0000,232,39,38,155,92.24,44.19,4.13,0.297,49.1216,38.4789,265.4441,-3.3556,39.6216,0.8002,10.5321,10.5321,0.0000,0.0000,0.0000
370,8.3234,0.0000,233,34,37,162,92.02,44.14,6.43,0.290,48.8498,38.2929,263.2703,-3.3284,46.5205,0.7669,10.5271,10.5271,0.0000,0.0000,0.0000
380,8.3156,0.0000,233,38,39,156,92.24,44.41,5.82,0.286,48.0848,38.3551,265.6918,-3.3236,45.3506,0.7336,10.5221,10.5221,0.0000,0.0000,0.0000
390,8.3075,0.0000,231,32,43,156,92.49,44.45,4.47,0.286,46.7427,38.1309,264.7726,-3.3476,41.1044,0.7003,10.5168,10.5168,0.0000,0.0000,0.0000
400,8.2994,0.0000,233,36,44,153,92.82,44.53,7.06,0.279,45.6478,37.8987,264.7689,-3.3554,37.9253,0.6670,10.5113,10.5113,0.0000,0.0000,0.0000
410,8.2914,0.0000,236,39,39,158,93.02,44.65,4.48,0.276,45.6061,37.8031,264.5591,-3.3507,35.9747,0.6337,10.5056,10.5056,0.0000,0.0000,0.0000
420,8.2837,0.0000,239,35,42,162,93.04,44.52,4.50,0.283,45.0125,37.6588,265.0096,-3.3577,35.2220,0.6004,10.5002,10.5002,0.0000,0.0000,0.0000
430,8.2763,0.0000,239,37,37,165,92.78,43.99,1.91,0.272,44.0281,37.4782,268.8228,-3.3708,35.1759,0.5671,10.4950,10.4950,0.0000,0.0000,0.0000
440,8.2692,0.0000,238,38,38,162,92.87,43.77,0.29,0.269,43.6884,37.3158,268.4829,-3.3806,34.8386,0.5338,10.4906,10.4906,0.0000,0.0000,0.0000
450,8.2620,0.0000,240,43,37,160,93.33,43.71,3.85,0.272,43.4405,37.1661,268.3390,-3.3763,34.4410,0.5005,10.4858,10.4858,0.0000,0.0000,0.0000
460,8.2549,0.0000,243,39,40,164,93.61,43.60,5.07,0.269,43.0416,36.8257,267.6522,-3.3701,34.5147,0.4672,10.4812,10.4812,0.0000,0.0000,0.0000
470,8.2478,0.0000,237,38,37,162,93.87,43.74,4.67,0.276,42.5501,36.6114,264.7190,-3.3684,34.1384,0.4339,10.4764,10.4764,0.0000,0.0000,0.0000
480,8.2408,0.0000,236,38,38,160,94.05,43.87,4.54,0.286,41.9001,36.4492,265.0545,-3.3675,33.6867,0.4006,10.4716,10.4716,0.0000,0.0000,0.0000
490,8.2339,0.0000,236,35,42,159,93.91,43.68,-0.52,0.293,41.2048,36.4135,262.5684,-3.3603,33.1670,0.3673,10.4667,10.4667,0.0000,0.0000,0.0000
500,8.2271,0.0000,235,35,42,158,93.86,43.75,2.75,0.293,40.7116,36.3877,261.6638,-3.3509,32.8333,0.3340,10.4619,10.4619,0.0000,0.0000,0.0000
510,8.2204,0.0000,236,35,42,159,93.87,43.56,3.49,0.279,40.2142,36.2771,261.0463,-3.3474,32.6058,0.3007,10.4572,10.4572,0.0000,0.0000,0.0000
520,8.2137,0.0000,237,34,43,160,93.92,43.30,3.27,0.286,39.8751,35.9806,260.5272,-3.3492,32.3835,0.2674,10.4528,10.4528,0.0000,0.0000,0.0000
530,8.2071,0.0000,237,34,43,160,94.08,43.40,1.99,0.279,39.5958,35.7898,259.8086,-3.3500,31.9327,0.2341,10.4483,10.4483,0.0000,0.0000,0.0000
540,8.2007,0.0000,237,35,43,159,94.25,43.33,4.29,0.286,40.2924,35.7836,260.9517,-3.3431,31.4672,0.2008,10.4439,10.4439,0.0000,0.0000,0.0000
550,8.1944,0.0000,238,35,43,160,94.08,43.18,3.07,0.286,39.7084,35.7523,260.5502,-3.3412,31.2445,0.1675,10.4395,10.4395,0.0000,0.0000,0.0000
560,8.1883,0.0000,238,36,43,159,94.03,43.41,4.31,0.290,38.8192,35.9971,258.7044,-3.3408,31.0661,0.1342,10.4352,10.4352,0.0000,0.0000,0.0000
570,8.1821,0.0000,238,36,43,159,94.19,43.56,3.16,0.290,38.1760,35.9185,258.6306,-3.3404,30.6606,0.1009,10.4309,10.4309,0.0000,0.0000,0.0000
580,8.1759,0.0000,238,36,43,159,94.45,43.62,1.93,0.290,37.5671,35.7821,258.4581,-3.3407,30.2819,0.0676,10.4267,10.4267,0.0000,0.0000,0.0000
590,8.1697,0.0000,239,36,43,160,94.67,43.71,2.05,0.293,37.0972,35.5801,258.7809,-3.3478,30.2843,0.0343,10.4224,10.4224,0.0000,0.0000,0.0000
600,8.1636,0.0000,239,36,43,160,94.72,43.72,4.46,0.297,37.0045,35.4730,258.6704,-3.3477,29.9126,0.0010,10.4182,10.4182,0.0000,0.0000,0.0000
610,8.1575,0.0000,238,36,42,160,94.91,43.83,3.78,0.290,37.2056,35.4151,258.8811,-3.3435,29.4558,0.0343,10.4143,10.4143,0.0000,0.0000,0.0000
620,8.1516,0.0000,237,36,42,159,94.90,43.77,2.99,0.286,36.8389,35.4052,260.0746,-3.3425,29.6237,0.0676,10.4106,10.4106,0.0000,0.0000,0.0000
630,8.1458,0.0000,237,36,42,159,94.98,43.78,5.06,0.293,36.3902,35.1264,257.9633,-3.3443,30.1705,0.1009,10.4069,10.4069,0.0000,0.0000,0.0000
640,8.1399,0.0000,237,36,42,159,95.08,43.88,6.50,0.297,35.9024,34.9381,258.3698,-3.3450,29.5920,0.1342,10.4029,10.4029,0.0000,0.0000,0.0000
650,8.1347,0.0000,235,37,42,156,95.05,43.37,3.82,0.290,36.6420,34.8068,257.7385,-3.3655,30.0169,0.1675,10.3992,10.3992,0.0000,0.0000,0.0000
660,8.1314,0.0000,238,36,42,160,95.03,43.56,4.98,0.290,39.5657,35.4405,258.4032,-3.3679,30.2794,0.2008,10.3970,10.3970,0.0000,0.0000,0.0000
670,8.1269,0.0000,236,36,43,157,95.14,43.84,4.84,0.290,40.0891,35.6032,255.7822,-3.3640,28.8460,0.2341,10.3941,10.3941,0.0000,0.0000,0.0000
680,8.1215,0.0000,237,36,45,156,95.26,43.96,7.20,0.297,39.6605,35.5609,255.3664,-3.3595,28.1363,0.2674,10.3905,10.3905,0.0000,0.0000,0.0000
690,8.1158,0.0000,236,37,44,155,95.49,44.06,7.07,0.297,39.2978,35.4013,254.3496,-3.3471,27.7109,0.3007,10.3867,10.3867,0.0000,0.0000,0.0000
700,8.1100,0.0000,238,36,44,158,95.78,44.35,9.20,0.303,38.6767,35.2337,253.6575,-3.3357,27.2934,0.3340,10.3830,10.3830,0.0000,0.0000,0.0000
710,8.1044,0.0000,235,35,44,156,95.75,44.33,8.07,0.300,37.7028,35.1542,252.0777,-3.3367,27.7180,0.3673,10.3793,10.3793,0.0000,0.0000,0.0000
720,8.0988,0.0000,234,35,43,156,95.84,44.14,6.09,0.293,36.9707,34.8788,251.7144,-3.3377,28.0326,0.4006,10.3755,10.3755,0.0000,0.0000,0.0000
730,8.0932,0.0000,235,36,43,156,96.17,43.88,7.60,0.300,36.9175,34.6548,252.7948,-3.3369,27.6056,0.4339,10.3720,10.3720,0.0000,0.0000,0.0000
740,8.0878,0.0000,236,35,42,159,95.99,43.76,7.79,0.297,36.1502,34.6627,256.0307,-3.3326,27.2606,0.4672,10.3686,10.3686,0.0000,0.0000,0.0000
750,8.0825,0.0000,238,34,42,162,95.89,43.72,7.78,0.300,35.9056,34.6113,255.4134,-3.3282,27.4169,0.5005,10.3656,10.3656,0.0000,0.0000,0.0000
760,8.0771,0.0000,237,33,42,162,95.80,43.55,8.40,0.290,35.0960,34.5990,252.9427,-3.3439,28.4573,0.5338,10.3622,10.3622,0.0000,0.0000,0.0000
770,8.0715,0.0000,236,33,39,164,96.01,43.70,7.15,0.293,34.5884,34.5674,251.5518,-3.3495,27.9635,0.5671,10.3585,10.3585,0.0000,0.0000,0.0000
780,8.0659,0.0000,239,36,37,166,96.32,43.96,6.04,0.297,34.3509,34.5007,250.8683,-3.3509,26.8703,0.6004,10.3548,10.3548,0.0000,0.0000,0.0000
790,8.0606,0.0000,234,33,38,163,96.43,43.96,8.55,0.300,34.1893,34.3858,251.0605,-3.3518,26.5773,0.6337,10.3513,10.3513,0.0000,0.0000,0.0000
800,8.0553,0.0000,232,32,39,161,96.57,44.14,7.21,0.303,33.8748,34.2562,250.3755,-3.3514,26.4557,0.6670,10.3478,10.3478,0.0000,0.0000,0.0000
810,8.0502,0.0000,231,36,36,159,96.82,44.37,7.21,0.300,33.5157,34.1208,250.2733,-3.3496,26.0671,0.7003,10.3443,10.3443,0.0000,0.0000,0.0000
820,8.0453,0.0000,232,35,36,161,96.96,44.26,9.04,0.300,33.3295,34.0387,253.4169,-3.3517,25.9896,0.7336,10.3414,10.3414,0.0000,0.0000,0.0000
830,8.0404,0.0000,230,29,38,163,96.93,44.10,7.70,0.303,33.0022,33.8494,253.4320,-3.3543,26.0676,0.7669,10.3383,10.3383,0.0000,0.0000,0.0000
840,8.0356,0.0000,225,32,33,160,97.04,44.13,7.17,0.307,32.5712,33.7018,254.8475,-3.3538,25.8309,0.8002,10.3353,10.3353,0.0000,0.0000,0.0000
850,8.0309,0.0000,227,36,35,156,97.00,43.77,11.49,0.310,33.0409,33.3055,255.4414,-3.3517,25.6760,0.8335,10.3326,10.3326,0.0000,0.0000,0.0000
860,8.0265,0.0000,216,29,31,156,96.87,43.79,10.26,0.314,33.5215,33.1843,254.9298,-3.3588,25.5449,0.8668,10.3299,10.3299,0.0000,0.0000,0.0000
870,8.0220,0.0000,217,25,38,154,96.75,43.52,9.04,0.307,33.1138,32.9162,257.0290,-3.3623,26.0217,0.9001,10.3272,10.3272,0.0000,0.0000,0.0000
880,8.0174,0.0000,209,25,31,153,96.64,43.39,7.55,0.307,32.5392,32.7649,255.5082,-3.3615,26.2822,0.9334,10.3242,10.3242,0.0000,0.0000,0.0000
890,8.0126,0.0000,210,30,26,154,96.82,43.48,10.96,0.310,32.2371,32.6345,255.0187,-3.3580,25.8691,0.9667,10.3211,10.3211,0.0000,0.0000,0.0000
900,8.0078,0.0000,209,24,31,154,96.71,43.47,9.81,0.314,31.7158,32.5787,253.8474,-3.3490,25.4148,1.0000,10.3179,10.3179,0.0000,0.0000,0.0000
910,8.0032,0.0000,205,20,31,154,96.77,43.62,8.87,0.317,31.2564,32.4962,254.2926,-3.3408,25.1331,0.9667,10.3149,10.3149,0.0000,0.0000,0.0000
920,7.9986,0.0000,214,31,28,155,96.87,43.40,8.67,0.321,31.2287,32.5232,253.7506,-3.3439,25.8991,0.9334,10.3124,10.3123,0.0000,0.0000,0.0000
930,7.9941,0.0000,219,34,30,155,96.99,43.19,10.74,0.321,31.0120,32.3999,252.6628,-3.3543,25.9917,0.9001,10.3098,10.3098,0.0000,0.0000,0.0000
940,7.9896,0.0000,216,27,32,157,97.03,43.04,12.15,0.321,30.6669,32.2274,254.0219,-3.3630,25.5376,0.8668,10.3072,10.3072,0.0000,0.0000,0.0000
950,7.9853,0.0000,217,29,33,155,97.01,43.00,9.59,0.317,30.5083,32.2052,254.9841,-3.3597,25.2147,0.8335,10.3046,10.3046,0.0000,0.0000,0.0000
960,7.9809,0.0000,220,37,29,154,97.06,43.06,8.70,0.310,30.5645,32.2924,254.7534,-3.3514,24.9558,0.8002,10.3020,10.3020,0.0000,0.0000,0.0000
970,7.9767,0.0000,221,36,30,155,96.87,42.97,9.61,0.324,30.4815,32.2945,253.7364,-3.3463,24.9382,0.7669,10.2994,10.2994,0.0000,0.0000,0.0000
980,7.9725,0.0000,221,32,31,158,96.91,42.96,10.67,0.324,30.0254,32.2046,252.3363,-3.3403,25.0989,0.7336,10.2967,10.2967,0.0000,0.0000,0.0000
990,7.9683,0.0000,226,35,34,157,97.10,43.19,9.31,0.328,29.6172,32.1221,251.8672,-3.3353,24.9344,0.7003,10.2939,10.2939,0.0000,0.0000,0.0000
1000,7.9641,0.0000,223,37,30,156,97.29,43.39,7.97,0.324,29.2427,32.0549,251.5443,-3.3321,24.5274,0.6670,10.2912,10.2912,0.0000,0.0000,0.0000
1010,7.9600,0.0000,229,34,31,164,97.27,43.25,9.13,0.331,29.3000,32.0288,250.0844,-3.3326,24.7397,0.6337,10.2887,10.2887,0.0000,0.0000,0.0000
1020,7.9560,0.0000,229,31,36,162,97.26,43.09,6.87,0.338,29.6223,31.8761,251.6514,-3.3303,25.2430,0.6004,10.2864,10.2864,0.0000,0.0000,0.0000
1030,7.9521,0.0000,232,40,32,160,97.19,43.04,9.52,0.338,28.7924,31.7895,251.9696,-3.3321,25.3543,0.5671,10.2840,10.2839,0.0000,0.0000,0.0000
1040,7.9481,0.0000,231,38,32,161,97.39,43.13,7.75,0.334,28.2542,31.7345,249.9698,-3.3343,25.2679,0.5338,10.2815,10.2815,0.0000,0.0000,0.0000
1050,7.9442,0.0000,228,38,33,157,97.52,43.04,10.26,0.334,27.9855,31.6182,250.8909,-3.3353,24.6892,0.5005,10.2791,10.2791,0.0000,0.0000,0.0000
1060,7.9403,0.0000,231,36,35,160,97.56,43.01,11.43,0.348,27.8775,31.4299,250.9310,-3.3417,24.1863,0.4672,10.2767,10.2767,0.0000,0.0000,0.0000
1070,7.9365,0.0000,229,35,36,158,97.29,42.80,11.41,0.348,27.7803,31.1841,248.4120,-3.3594,24.2560,0.4339,10.2741,10.2741,0.0000,0.0000,0.0000
1080,7.9327,0.0000,226,33,36,157,97.31,42.91,10.20,0.345,27.5622,31.1479,249.1451,-3.3553,24.0204,0.4006,10.2715,10.2715,0.0000,0.0000,0.0000
1090,7.9289,0.0000,228,34,35,159,97.52,43.03,9.08,0.341,27.4137,31.1415,249.1634,-3.3427,23.7348,0.3673,10.2690,10.2690,0.0000,0.0000,0.0000
1100,7.9251,0.0000,228,35,35,158,97.64,42.77,10.25,0.338,27.7024,31.0185,250.3759,-3.3369,24.1827,0.3340,10.2666,10.2666,0.0000,0.0000,0.0000
1110,7.9215,0.0000,227,36,35,156,97.60,42.71,9.03,0.345,27.6793,30.8101,250.3429,-3.3264,23.8243,0.3007,10.2641,10.2641,0.0000,0.0000,0.0000
1120,7.9179,0.0000,229,36,35,158,97.63,42.78,9.96,0.341,27.2476,30.7710,250.2813,-3.3154,23.4370,0.2674,10.2616,10.2616,0.0000,0.0000,0.0000
1130,7.9143,0.0000,229,36,35,158,97.74,42.95,8.61,0.345,26.8024,30.7881,249.8612,-3.3064,23.2382,0.2341,10.2592,10.2592,0.0000,0.0000,0.0000
1140,7.9106,0.0000,230,36,35,159,97.75,42.80,11.20,0.362,26.2810,30.6833,249.3196,-3.3167,23.9042,0.2008,10.2567,10.2567,0.0000,0.0000,0.0000
1150,7.9070,0.0000,231,36,36,159,97.88,42.79,10.11,0.355,25.7924,30.6287,249.8616,-3.3124,23.7336,0.1675,10.2543,10.2543,0.0000,0.0000,0.0000
1160,7.9034,0.0000,231,36,36,159,98.10,42.96,8.76,0.355,25.5972,30.6484,250.8568,-3.3036,23.0338,0.1342,10.2519,10.2519,0.0000,0.0000,0.0000
1170,7.8999,0.0000,231,36,37,158,98.12,42.76,9.87,0.348,25.7031,30.6705,249.9040,-3.3009,22.6948,0.1009,10.2497,10.2497,0.0000,0.0000,0.0000
1180,7.8966,0.0000,231,36,37,158,97.77,42.57,9.13,0.345,25.6346,30.6485,250.6622,-3.3160,23.7576,0.0676,10.2477,10.2477,0.0000,0.0000,0.0000
1190,7.8933,0.0000,231,36,37,158,97.88,42.52,9.82,0.348,25.5638,30.5031,248.8690,-3.3161,23.2333,0.0343,10.2455,10.2455,0.0000,0.0000,0.0000
1200,7.8902,0.0000,231,36,37,158,97.88,42.67,10.96,0.352,25.1993,30.2143,249.4737,-3.3191,22.6044,0.0010,10.2433,10.2433,0.0000,0.0000,0.0000
1210,7.8870,0.0000,231,36,37,158,97.78,42.65,11.01,0.348,24.6807,30.1928,246.8402,-3.3085,22.2871,0.0010,10.2411,10.2411,0.0000,0.0000,0.0000
1220,7.8837,0.0000,231,36,37,158,97.78,42.65,8.51,0.352,24.2924,30.0495,247.0056,-3.3004,22.1163,0.0010,10.2388,10.2388,0.0000,0.0000,0.0000
1230,7.8805,0.0000,231,36,37,158,97.65,42.29,10.33,0.348,23.9703,29.9569,248.6781,-3.2935,22.4868,0.0010,10.2364,10.2364,0.0000,0.0000,0.0000
1240,7.8773,0.0000,231,36,37,158,97.83,42.09,11.47,0.345,24.0743,29.9009,249.6218,-3.2852,22.2417,0.0010,10.2343,10.2343,0.0000,0.0000,0.0000
1250,7.8742,0.0000,232,37,37,158,97.94,42.03,10.16,0.352,23.9965,29.8604,249.7643,-3.2760,22.0153,0.0010,10.2321,10.2321,0.0000,0.0000,0.0000
1260,7.8711,0.0000,232,37,37,158,98.20,42.40,12.56,0.348,23.7243,29.8930,249.5837,-3.2678,21.5265,0.0010,10.2301,10.2301,0.0000,0.0000,0.0000
1270,7.8681,0.0000,232,38,37,157,98.40,42.73,11.26,0.355,23.4256,29.9416,249.2491,-3.2595,21.1299,0.0010,10.2280,10.2280,0.0000,0.0000,0.0000
1280,7.8651,0.0000,232,38,37,157,98.75,42.91,9.76,0.359,23.4792,29.9637,249.2403,-3.2541,21.1862,0.0010,10.2262,10.2262,0.0000,0.0000,0.0000
1290,7.8622,0.0000,232,38,37,157,98.79,42.97,9.79,0.352,23.2281,29.9662,248.3955,-3.2532,21.3060,0.0010,10.2244,10.2244,0.0000,0.0000,0.0000
1300,7.8593,0.0000,233,38,37,158,98.92,43.21,11.05,0.355,22.8445,29.8791,248.0407,-3.2553,20.9157,0.0010,10.2225,10.2225,0.0000,0.0000,0.0000
1310,7.8564,0.0000,235,38,37,160,99.00,43.32,9.73,0.362,22.5787,29.7884,249.0074,-3.2519,20.5672,0.0010,10.2206,10.2206,0.0000,0.0000,0.0000
1320,7.8537,0.0000,235,38,37,160,98.95,43.05,9.64,0.366,22.3725,29.5610,248.2178,-3.2460,20.7398,0.0010,10.2188,10.2188,0.0000,0.0000,0.0000
1330,7.8509,0.0000,236,39,37,160,98.95,42.97,10.98,0.366,21.9169,29.5178,248.0674,-3.2465,21.5682,0.0010,10.2170,10.2170,0.0000,0.0000,0.0000
1340,7.8481,0.0000,236,39,37,160,98.96,43.09,12.44,0.376,21.6479,29.6150,248.1663,-3.2433,21.1474,0.0010,10.2150,10.2150,0.0000,0.0000,0.0000
1350,7.8454,0.0000,235,40,37,158,98.96,43.05,13.48,0.376,21.6962,29.5532,247.5297,-3.2443,20.8681,0.0010,10.2132,10.2132,0.0000,0.0000,0.0000
1360,7.8427,0.0000,235,40,37,158,98.89,42.74,10.69,0.362,21.6310,29.2658,248.9305,-3.2430,20.5969,0.0010,10.2114,10.2114,0.0000,0.0000,0.0000
1370,7.8402,0.0000,234,40,38,156,98.83,42.47,13.17,0.345,21.4836,28.8069,249.4172,-3.2318,20.4098,0.0010,10.2098,10.2098,0.0000,0.0000,0.0000
1380,7.8376,0.0000,234,40,38,156,98.91,42.37,13.32,0.348,21.2506,28.5814,248.7889,-3.2279,20.2535,0.0010,10.2080,10.2080,0.0000,0.0000,0.0000
1390,7.8350,0.0000,234,40,38,156,99.07,42.37,11.97,0.341,21.0700,28.5358,249.1017,-3.2306,20.0730,0.0010,10.2063,10.2063,0.0000,0.0000,0.0000
1400,7.8324,0.0000,234,40,38,156,99.07,42.24,10.66,0.352,20.7488,28.5342,247.0746,-3.2372,20.4660,0.0010,10.2046,10.2046,0.0000,0.0000,0.0000
1410,7.8297,0.0000,234,40,38,156,99.31,42.46,9.61,0.362,20.4749,28.5638,248.5626,-3.2372,20.5501,0.0010,10.2028,10.2028,0.0000,0.0000,0.0000
1420,7.8271,0.0000,234,41,38,155,99.41,42.60,9.69,0.355,20.3626,28.6941,247.8443,-3.2363,20.4060,0.0010,10.2011,10.2011,0.0000,0.0000,0.0000
1430,7.8245,0.0000,234,41,38,155,99.54,42.68,12.19,0.355,20.2344,28.6925,247.7553,-3.2328,20.1737,0.0010,10.1995,10.1995,0.0000,0.0000,0.0000
1440,7.8219,0.0000,233,40,38,155,99.60,42.71,9.96,0.359,20.0235,28.6048,248.3875,-3.2313,19.9562,0.0010,10.1978,10.1978,0.0000,0.0000,0.0000
1450,7.8194,0.0000,233,40,38,155,99.67,42.76,11.20,0.359,19.7838,28.4889,248.3838,-3.2275,19.7574,0.0010,10.1961,10.1961,0.0000,0.0000,0.0000
1460,7.8170,0.0000,233,40,38,155,99.49,42.66,12.45,0.362,19.5716,28.3882,248.4818,-3.2190,19.9031,0.0010,10.1944,10.1944,0.0000,0.0000,0.0000
1470,7.8145,0.0000,236,40,38,158,99.55,42.71,11.51,0.372,19.4965,28.2326,248.8276,-3.2204,19.9066,0.0010,10.1926,10.1926,0.0000,0.0000,0.0000
1480,7.8120,0.0000,236,40,38,158,99.71,42.84,11.30,0.379,19.4337,28.1093,248.3931,-3.2250,19.7713,0.0010,10.1908,10.1908,0.0000,0.0000,0.0000
1490,7.8095,0.0000,236,40,38,158,99.83,42.92,11.40,0.379,19.2874,28.0263,247.8849,-3.2252,19.7137,0.0010,10.1892,10.1892,0.0000,0.0000,0.0000
1500,7.8070,0.0000,238,40,38,160,100.02,43.04,11.31,0.376,19.2747,27.8598,248.9643,-3.2235,19.6461,0.0010,10.1876,10.1876,0.0000,0.0000,0.0000
